Commit ID,CommitMessage,a2a,Label,Sentiment_Score
248a69e97c27f52d1d3487aa31bebbe680851266,updated missing versions to 0.9.0-SNAPSHOT,100.0,No_arch,-0.296
8612457bf21ca1c8dd31ffe611ba586d6d1046ae,[KNOX-169] - Test issue for patch test automation via PreCommit-Knox-Build job,100.0,No_arch,0.0
77859b8d053204ff6adb8c33532b8faac8d11a75,KNOX-658 adding additional dependency as provided,100.0,No_arch,0.0
dea8391172344586528e177bbbed1ac67d00894d,KNOX-660 - Incompatible Dependencies in Pac4j Provider,100.0,No_arch,0.0
0c9c334cb2d7bc5f4cb6609734de1654197d5ada,KNOX-661 - NPE in Pac4j Provider when clientName Parameter is Missing,100.0,No_arch,-0.296
b315194fb92476805f72465514a1d038b924125e,KNOX-662 - Change pac4j-knoxsso.xml Template to Reflect new Requirements,100.0,No_arch,0.0
5c433c11fe46bc6ed3c64fa44d4a62c8f1ddb678,KNOX-660 - Revert j2e-pac4j upgrade,100.0,No_arch,0.0
3c0f082c4d196ea1f46f21ad965bae2ebf310eed,Update of CHANGES for j2e-pac4j revert,100.0,No_arch,0.0
1509453c5a5281fea39a1bc6aded653e3bd7f517,Changed patch verify job name to Knox-master-patch-verify.,100.0,No_arch,0.0
2504be2fa3e1d8f6aa96ee6297ca1af2d5077826,KNOX-665 - Credential Collectors and Samples Prompting with Double Colons,100.0,No_arch,0.0
82539e4024cdf3ed74f25d12705fc3b7a091efc2,KNOX-669 Adding support for anonymous authentication,99.65416334,No_arch,0.4019
a70a3b56cf54e1c1088d57bf7f4c1dbe06b291c4,[KNOX-670] - Knox should be able to sost simple web apps,95.6532856,No_arch,0.0
3f5670db42ef684d814b0fb31794c6771f574c9f,[KNOX-674] - Expose Jetty's SSL cipher suite configuration via gateway-site.xml,96.25093727,No_arch,-0.1531
ffeb989b0c50fdb78292a8b367fd883990f013c2,KNOX-667 Added maven profile and updated ant targets,100.0,No_arch,0.0
1f94d588a20c5384e79b8935a5dbf4fbd4c1fb6c,[KNOX-676] - Knox build failures. Attempt 1.,100.0,No_arch,-0.4588
baeb6c3e9c28037953b307090321e00b3a53fdba,[KNOX-676] - Knox build failures. Attempt 2.,100.0,No_arch,-0.4588
0b527aca1f260a76aafae664b859c3978093056e,[KNOX-676] - Knox build failures. Attempt 3.,100.0,No_arch,-0.4588
05fd6fefceb779a2d748068232afe023dd49d1b2,[KNOX-677] - Upgrade to latest Groovy. (via Colm O hEigeartaigh),99.97465788,No_arch,0.0
ea7efe7add95ae62fb6f6b0f3287e13a09653b56,KNOX-667 changed nested release profile to match 'package' profile,100.0,No_arch,0.0
96e396223511980abefed2c6d47b1a0851247a5f,[KNOX-675] - Upgrade Knox's Jetty dependency to latest 9.x,97.99107143,No_arch,0.0
374f51e0240eb81c3bc60daca8acd24a68bb7c77,[KNOX-675] - Upgrade Knox's Jetty dependency to latest 9.x. Fix circular dependency.,99.97571637,No_arch,0.0
7806a411a847442723dbe4b064aacdce896d1d61,[KNOX-678] - Malformed UTF-8 characters in JSON Response,96.50665996,No_arch,0.0
5f0bfdf8791c28b8ed804bc81ad48c2e1223ea15,[KNOX-680] - Update Knox's HttpClient dependency to latest version,100.0,No_arch,0.0
8a6545109f257977838e015820ca9f1ca18aac74,[KNOX-681] - A PUT with Content-Type application/xml but no body causes NullPointerException,100.0,No_arch,-0.4215
8bee25912d72500a800e1759185ef5330cc3a995,"Revert ""[KNOX-681] - A PUT with Content-Type application/xml but no body causes NullPointerException""

This reverts commit 8a6545109f257977838e015820ca9f1ca18aac74.",100.0,No_arch,0.0
5f27642e98d9fbe101ddab13153319d4b94717aa,"Revert ""[KNOX-680] - Update Knox's HttpClient dependency to latest version""

This reverts commit 5f0bfdf8791c28b8ed804bc81ad48c2e1223ea15.",100.0,No_arch,0.296
3d37f7b274a324a2c34041b0c209ebcb4f954a68,"Revert ""[KNOX-678] - Malformed UTF-8 characters in JSON Response""

This reverts commit 7806a411a847442723dbe4b064aacdce896d1d61.",96.50665996,No_arch,0.296
26338adc5f49e77c2bae4f3e01e520a8b6ae4c3d,KNOX-678] - Malformed UTF-8 characters in JSON Response. Reapply,96.50665996,No_arch,0.0
6f7bd2339250027751f73ceb96a94150551f985b,[KNOX-683] - Test failing due to port conflicts,95.87366276,No_arch,-0.7096
8008d559c6b6ba15b55e711ad262530ef4300948,[KNOX-684] - Increase test timeouts for failing tests,100.0,No_arch,-0.25
62da197bfd98ab26b07a1d6f72c7e36dc0952978,[KNOX-684] - Increase test timeouts for failing tests. Part 2.,100.0,No_arch,-0.25
9c5c6b7efd66ee1df46240a83c9e639c6e869c32,"[KNOX-680] - Update Knox's HttpClient dependency to latest version

(cherry picked from commit 5f0bfdf8791c28b8ed804bc81ad48c2e1223ea15)",100.0,No_arch,0.296
3ddb28ea3d61de8413c86eaa1c9b5126b24aed31,[KNOX-685] - Knox tests cleanup after Jetty 9 upgrade,100.0,No_arch,0.0
c2635885dddf6cfb4db85cfe16dbe5dfd476cbb5,KNOX-66 Ambari REST API support,96.0010124,No_arch,0.4019
a6d4cbab6e36341ed0bc5eccabe49d1277271d74,KNOX-679 - Make ResponseCookieFilter Configurable,98.93992933,No_arch,0.0
e341e597f8a3817bc1db884695774e9dfd5d9a51,KNOX-688 - KnoxSSO Authentication should not result in a valid JSESSIONID,100.0,No_arch,0.0
3a7799fbff76003b5f11ac314ae31a8b7c568c63,KNOX-689 - Applications Deployment Contributor can't find service.xml,100.0,No_arch,0.0
7861f20e5c318b5dcfe28949b68d5c8d82b4b390,[KNOX-681] - A PUT with Content-Type application/xml but no body causes NullPointerException,100.0,No_arch,-0.4215
8706baa1d5da3adc578f237e183605278e0b6552,KNOX-689 - Revert - Applications Deployment Contributor can't find service.xml,100.0,No_arch,0.0
5bd464f5200c8184b24feed158002677be1a1584,[KNOX-685] - Knox tests cleanup after Jetty 9 upgrade. More debug logging.,100.0,No_arch,0.0
611c52fba429136a2c9ecc201dc94339e559ba7e,[KNOX-685] - Knox tests cleanup after Jetty 9 upgrade. More debug logging 2.,100.0,No_arch,0.0
d146064c734840fafc424d23ae65e5eed34372f6,[KNOX-685] - Knox tests cleanup after Jetty 9 upgrade. Test increasing local conneciton idle timeout.,100.0,No_arch,0.0
df0fe7ceffb89bce681515088bfd90617a95a56e,[KNOX-685] - Knox tests cleanup after Jetty 9 upgrade. Remove extranious stream flush() calls.,100.0,No_arch,0.0
8013ff479afd7c4df24b1af35746af6940fb332a,KNOX-685] - Knox tests cleanup after Jetty 9 upgrade. Test slow hostname resolution of 0.0.0.0.,100.0,No_arch,0.0
3becd55ddd7d6e2591c2968444341c98c1fa61e2,[KNOX-685] - Knox tests cleanup after Jetty 9 upgrade. Test slow dns resolution timeout fix.,100.0,No_arch,0.0
933b73e77ba96965b8f8ed15f28f4fb17db09ac9,[KNOX-685] - Knox tests cleanup after Jetty 9 upgrade. Add charset/i18n debug logging.,100.0,No_arch,0.0
d98a80f2e8d4589e316cb9c01278c0377ee0dc6d,[KNOX-685] - Knox tests cleanup after Jetty 9 upgrade. Potential charset reencoding fix (KNOX-678).,100.0,No_arch,0.0
a8b190deecd318f4109996a3205f97dc759730fb,[KNOX-685] - Knox tests cleanup after Jetty 9 upgrade. Potential charset reencoding text fix (KNOX-678).,100.0,No_arch,0.0
3e36bc69be673bb9c17569d951474e9d1bc50122,KNOX-686 - Default Form based SSO IDP as an Application,100.0,No_arch,0.0
99593c2e7054dc234b00194ccea4f13ba428df44,KNOX-630 - KnoxSSO Needs to Populate Configured Audiences,100.0,No_arch,0.0
2074cddf07218ccdd7c198292519cc6df2577e4c,[KNOX-685] - Knox tests cleanup after Jetty 9 upgrade. Final cleanup.,100.0,No_arch,0.0
687dd1da951be2f4efa50d2d4704f0ad38ce7bd9,[KNOX-692] - Enable Jetty's JSP support in Knox hosted applications.,100.0,No_arch,0.4019
7edeac5d80e161663fea14bafd4d7f662d25d767,[KNOX-687] - Address new Coverity Scan issues,100.0,No_arch,0.0
51194fbbe5662b16bd644d64faa450e43f771c80,KNOX-631 - Config Driven Keystore for Signing and Validation Certs in KnoxSSO,100.0,No_arch,0.0
7819df6387a0726acae01f8f6942c7331d4a5420,KNOX-693 - KnoxSSO Token Expiration should be Optional,100.0,No_arch,0.0
a492c678ae3bf9a5f661a9127508fe5dfe24f9ac,KNOX-693 - added test for SSOCookieProvider and no expiry time,100.0,No_arch,-0.296
ce52a55429535eeb034d7dae2a7d01f54c57be2f,[KNOX-694] - Enhance LDAP user search configurability,100.0,No_arch,0.0
15ae0d7818b5c1ff2710295437f410b1a5b4d3ed,KNOX-686 - cleanup of some javascript and knoxsso.xml settings,100.0,No_arch,0.0
8cb451daf2d2db841780eab78afe928de397c966,[KNOX-695] - Expose configuration of HttpClient's connection and socket timeout settings,100.0,No_arch,-0.1531
ff8c1e250d0dec9e274bed548186af22d66af71a,KNOX-673 Ambari UI proxy support with related REST API support changes,100.0,No_arch,0.6597
278ca7e8a83e906f466cae9a296d7a9ad0a4968f,KNOX-668 Ranger UI proxy support with related REST API support changes,100.0,No_arch,0.6597
61b4f8d2418e7b459aa74f57d074afbf1382c277,[KNOX-697] - Identity asserter provider that supports case mapping for users and groups,99.75296443,No_arch,0.3612
69cbfa58705def7f80e0a31e05924505f8b2811e,KNOX-700 - Add Clickjacking Protection to WebAppSec Provider,99.77870666,No_arch,0.0
6c7a0599ccb7cae2be77bd46ebc4d41eccd1a4c8,KNOX-699] - External meta-data for simple hosted web apps,100.0,No_arch,0.0
e1ef89a7b2fa43dcbc707a0d1e977eb2eddf8d09,KNOX-701 - KnoxSSO Redirect Back to External App has CORS Problem for Form IDP,100.0,No_arch,-0.4019
566155285031dbd8b01527072a586a9ddcb65142,KNOX-702 - Templates for AD and Application Hosting Topologies,100.0,No_arch,0.0
148c6adbe0bd2fe72ac0b7a71d3e7f1d8b6d3b35,KNOX-704 - Remove bogus sleep() from knoxauth redirecting.html,100.0,No_arch,0.0
d76947cc7fb997b10dbda3fc06cafad8874a5664,bumping release to 0.10.0-SNAPSHOT,100.0,No_arch,0.0
64e46bfcbc755f3f369365ad97167cebc763cee5,Updating branch.,100.0,No_arch,0.0
bbeffd82c64f645814062ef0e451caa7677ab1fc,KNOX-673 Fix for change in behaviour in the trunk version of Ambari UI,100.0,No_arch,0.0
32690d2049f42fad35078d22864b4348a2efa5ba,KNOX-706 - KnoxSSO Default IDP must not require specific URL,99.9509082,No_arch,0.0
ae185396f89ace1338c5db327606ac6e505fbed9,KNOX-707 - Enter Key within KnoxSSO Default IDP Form does not Submit,100.0,No_arch,0.0
4b08fb4c580fb2d385b7d5ab910b2a29b4ad1aed,"KNOX-706, KNOX-707 - Update CHANGES",100.0,No_arch,0.0
1996652bab5b714b9c7c4d5698efb0f0bf5cd913,Updating issues list with Ambari UI service known issue,100.0,No_arch,0.0
c28224c876f1b646ddefeb66b94d517a2f170935,KNOX-690 fixing the encoding/decoding in the parser and template,100.0,No_arch,0.0
9bc05de0763b653e001cd3aa2e4a73c7a3584de9,KNOX-690 quick unit test for toEncodedString method,100.0,No_arch,0.0
4488a043bd440d0af0c77a008e12507c13b6dea4,KNOX-708 - Wrong CSS link in KnoxAuth Application's redirecting.html,100.0,No_arch,-0.4767
2eb51e601ada268c178e746478dd7945ec26ec12,[KNOX-709] - HBase request URLs must not be URL encoded,99.92643453,No_arch,0.0
a738b878b39c92046fedf15dfaed577598fc8c43,KNOX-705 Improvement on 404 error messages with ambari views,100.0,No_arch,0.0772
47edcbc16c040f6a68a9e15354439188a79fe3b0,KNOX-712 - submitPig does not allow multiple argument via arg(),100.0,No_arch,0.1139
98057fd20db280b3dcd131425fc50992cf29a1a4,KNOX-713 - Knox Shell HDFS.get.Request is Package Private,100.0,No_arch,0.0
d88194a2632b66445a6561e5937661d4d38bc274,KNOX-716 replayBufferSize is kept in bytes,100.0,No_arch,0.0
a227981fa4287adcb431fa4e17c378117b8ef934,KNOX-717 changed the location header rewrite to be more specific,100.0,No_arch,0.0
286e02a44dfb5f9ee101007b46bcb8ee47fa62d7,KNOX-711 Added the ability to scope rewrite rules,99.85308521,No_arch,0.3182
f98abb9c607ec7ec57de0ffabc9192844a98dbb6,KNOX-714 - Remove Permissive MIT License from NOTICE File,100.0,No_arch,0.0
e56c3a048af509eba9a82c7afac3c0e41e64900f,KNOX-705 rules to support view changes in Ambari,100.0,No_arch,0.4019
e2a34700d857ff36526a8b5943e4af56fc77a3cf,KNOX-715 - submitJava should allow multiple argument via arg() Pierre Regazzoni via lmccay,100.0,No_arch,-0.1531
f64fb46186b2a5382af728155cbf0a1d3d7c9adc,KNOX-721 Loosening up the match criteria as the Location header coming back from Ranger is not always correct,100.0,No_arch,0.0
1ee8600ed5c2cd4097d98af36bc24d46c424db03,KNOX-721 added rewrite rules to take care of no slash url,100.0,No_arch,-0.0258
adb792de110b15a57dba257c5d8dac5ada76414e,Updating branch.,100.0,No_arch,0.0
b65997d50f75cc1ac577b81f1db8f77ebe153401,Additional update to CHANGES for 0.9.1,100.0,No_arch,0.0
b596dca0efa5eff053121211b5c8a0ed3f271a57,KNOX-722 - Null Pointer Exception while Knox SSO configured for OKTA/SAML v2,100.0,No_arch,0.0
b67e9bc0e83a1804b8801ab6ee508c85913f875e,Updating CHANGES file,100.0,No_arch,0.0
c252a251a8e66ccaf960555ef8bac87a4e6b4bb6,KNOX-722 - changed KnoxSessionStore to not base64 empty cookie value,100.0,No_arch,0.4574
b8fc0d77cdc38d9ba39b937fc7d95ccf622bc866,KNOX-724 ambari view fixes,100.0,No_arch,0.0
5750a7cd9931c64fc65d116f2718df3d6c173d45,KNOX-726 - Clean up Skipped Unit Tests,100.0,No_arch,0.4019
c9b1cfda2d26dac36d40bcd3e31002d62e2e6407,KNOX-723 qualifying the login page resources with the frontend path,100.0,No_arch,0.0
58322f6146e312f93b8fea5bfcfd4ed39653cce4,KNOX-725 defining policy chain for ambari and ranger services,100.0,No_arch,0.0
e9c7f3d3bfed08b018a40284f029ffcf696d0994,Update CHANGES for v0.9.1,100.0,No_arch,0.0
3375ee1abd365a80a6bbe256648824d58a256448,KNOX-723 reverting change that breaks KNOX-724,100.0,No_arch,0.0
6f57a474ad9c157679dcca5d214f22baaf8ef885,KNOX-724 removed the variable 'path' that was causing issues with the File view in ambari,100.0,No_arch,0.0
0bd487d668bd802f8c6a1f34cf0019804fcce6dc,KNOX-731 added ranger and ambari services to topology,100.0,No_arch,0.0
d64d848dcbd42ee566f8c9cdbe06e7e535b51817,Updated CHANGES for KNOX-731,100.0,No_arch,0.0
b37e4293d2abfb2db0b2a63a571ffe7d54866242,KNOX-537 Linux PAM Authentication Provider (jeffreyr97/hkropp via lmccay),99.46885563,No_arch,0.0
e5ef45aaecd5dc7372403302fb8be21e485f3a45,KNOX-742 - Export Commands in KnoxCLI for the gateway-identity Public Cert,100.0,No_arch,0.0
b15b65f4d35269a2c28cf4bbcecb43490c42a149,KNOX-740 - Address new coverity scan issues (Sandeep More via lmccay),100.0,No_arch,0.0
fb0587976c8a5198b57f3d17c27703f39af01f52,KNOX-750 - Change test-patch to attempt -p0 and -p1 patches before failing,100.0,No_arch,-0.5106
495369f989e5b5d8307264b75411bb36ae6d45cb,KNOX-748 - Fix Resource Leak in X509CertificateUtil.writeCertificateToJKS (Sandeep More via lmccay),100.0,No_arch,-0.34
684466faadf4627391bd74042c782ec47a44d6b5,KNOX-733 - Add support for custom truststore to Knox shell client,100.0,No_arch,0.4019
6eb64e5256f7d735e1db3cefd10fca6cd67d92ca,KNOX-732 - Knox does not recompress javascript resources (Sandeep More via lmccay),100.0,No_arch,0.0
62a75e0e015ae35f27a08e156f792b6e5517fb6a,KNOX-644 - Limit/page results of LDAP group membership search (Kevin Risden via lmccay),100.0,No_arch,0.0
ce9aa244163a8db709722eb786f4fb45ec59e7fd,KNOX-754 encoding response headers,100.0,No_arch,0.0
5cb02e2f997bc307c432dce84b1040d55b64a4d9,"KNOX-756 - Build failure with ""ant release""",100.0,No_arch,-0.5106
febf20c0570bdcff727e0053b895cc41b00f1a30,KNOX-729 added filter apply capability to html content,99.11778732,No_arch,0.0
2d77f09f86134f4b665a7bbae2d7c04461e114fc,KNOX-754 scope change to just the Location header,100.0,No_arch,0.0
0ff2c9edac99f7b16b9361d15841f8be3741ada5,KNOX-762 - Remove dependency on httpcomponents httpclient 4.5.2,100.0,No_arch,0.0
d9a4ce6caa238f52f5165f72b2de061c0134ce9c,KNOX-753 - Update References to Docs in README for Latest Release,100.0,No_arch,0.0
f76eec9914c02b97f870326b825d7604dfec02d1,KNOX-629 - Misleading output for system-user-auth-test when userSearchBase used,100.0,No_arch,-0.4019
4fe30705b16ca54dc6a58a88fdd135a4dc59bc75,KNOX-764 initial service definition registry service,99.73828218,No_arch,0.0
d5f006586b8b50eb243bda43d2d59232dbd195f8,KNOX-723 Adding html content based filter for main page trailing slash issue,100.0,No_arch,-0.2732
9bcca2581bd280ee21d32206b912687471b0183b,KNOX-765 - Namenode UI fails to download few js and css (Mohammad Kamrul Islam via lmccay),100.0,No_arch,-0.4215
c6caebd4be9b6f1d3882d4e5938007fbaad55678,KNOX-752 Implementation of initial websocket support (Sandeep More via Sumit Gupta),97.74141507,No_arch,0.4019
43d07683b687ffffe9302e390669bfeccdcf98fc,KNOX-743 - Add submitSqoop via knox shell api,99.82034583,No_arch,0.0
77c56e2e64dfe347f8d8cfaebbcbaf6755b55618,Updated pom files with new build version,100.0,No_arch,0.0
c51b0feb65d3bfe90227b54cd3d02a8938fff0c4,Added changes for 0.10.0 release,100.0,No_arch,0.0
c7c58cddab5e7818d6f2a390cb354a9c16aaf8da,KNOX-763 Added rewrite filter apply capability to text values in html content,100.0,No_arch,0.4019
30298e1e467f9c88503321b6fc6d4525b2e2f41a,KNOX-757 shiro related log4j properties (John McParland via Sumit Gupta),100.0,No_arch,0.0
c6aa4700afaeba0d23c643e97feb3410047f5b23,KNOX-779 - Exclude older org.codehaus.jackson dependencies from build cycle,100.0,No_arch,-0.2263
f345f889508306c739b15c49a462b3d1d838768a,KNOX-643 Initial metrics api and implementation,99.08685969,No_arch,0.0
13cea0c5eb39fb22e23505575a76b06a58d3d0ec,KNOX-784 Fix for httpclientconnection metric naming conflict,100.0,No_arch,-0.3182
7c9b30aad4ec45c0d4434a24a1332129ceb9e29b,KNOX-763 Added import rewrite function for html content containing @import,98.329718,No_arch,0.0
47e89d000106ed505280662a1a2f53c589b24fa4,KNOX-763 Missing function files,98.28893221,No_arch,-0.296
653dbf6a15a9a077e21745abbc4e737970e4570e,KNOX-744 - Logout for KnoxSSO WebSSO API,99.80267485,No_arch,0.0
6446d5d2f6b379510184eb94f534841a3670122c,KNOX-785 - Update Apache Shiro dependency (Colm O hEigeartaigh via lmccay),100.0,No_arch,0.0
6eb0a6e5bec8222d766d2517af6b91e52a9cb5e7,KNOX-780 - Remove dependency on SNAPSHOT version of hadoop-common-test jar,100.0,No_arch,0.0
3a394adb19573ecff255b1b8858f4586e2d88457,KNOX-767 Fix for CDATA handling (Jeffrey E Rodriguez via Sumit Gupta),100.0,No_arch,0.0
b4fea509fde4d292893bd98043f1efc5231d0103,KNOX-790 - URL parameters with empty/null value are ignored (Nishant Bangarwa via lmccay),100.0,No_arch,0.0258
5f7d5c2c419d0dba82a66d5c155face158e76000,KNOX-758 Druid services (Nishant Bangarwa via Sumit Gupta),100.0,No_arch,0.0
99519d4451392243c65e8f3ef35606e5dd339a7b,KNOX-713 - Knox Shell HDFS.get.Response is Package Private,100.0,No_arch,0.0
33307d5753b946952b5ef2cd5fc09f0a636f33a0,KNOX-237 - Hadoop Group Mapping as a Knox Provider,99.69458988,No_arch,0.0
3e3db7b4ff62134479bb7f698dbe00152f6ed7ef,"KNOX-792 - Fix FindBugs ""performance"" issues - Colm O hEigeartaigh via lmccay",100.0,No_arch,0.0
5b0dde2bbd2f1b1598095143a91d09a93a92d71b,KNOX-795 - Make KnoxSSO Cookie Name Configurable,100.0,No_arch,0.0
f1d0ab8b57e79e401e8dd9b4232843d057dd7722,KNOX-812 - WebSSOResource doesn't make use of target audiences,100.0,No_arch,0.0
785ea084a617df7ad637a7afed9740bd569c07ae,KNOX-817 Gateway service definition for Avatica (Josh Elser via lmccay),100.0,No_arch,0.0
de34419d48564049b49451e860bfe8a442e35af6,KNOX-803 - Adding rewrite rules for Map Reduce History Server UI (Shi Wang via lmccay),100.0,No_arch,0.0
7287e35597fffee78cfa2d3de4297c59873b6c6a,KNOX-791 - XML attribute special character fix and unit test (Sandeep More via Sumit Gupta),100.0,No_arch,0.4019
29538657c2c1e89dbcc75fa41128b995dc0724a8,"KNOX-820 - Knox query processing: If the originalUrl value has ""ampersand""(&) in it, the value after ampersand is ignored.",100.0,No_arch,0.3612
d4ae9ae5220f1e2dc2a874592276856f35e54b3a,KNOX-528 - Support for Apache SOLR REST APIs (John McParland via lmccay),100.0,No_arch,0.4019
f31e46f5c25b882f3904648907ba1c94dcab794c,KNOX-818 created new jaxb beans for REST API,98.96995708,No_arch,0.25
f9d8e07d768459240c8665f139cc140575dc5216,KNOX-804 custom cache manager class,99.957663,No_arch,0.0
9f08a22e2d1366ff7ce4fcd27ef0399a7bc4a0ad,KNOX-824 Added WebAppSec provider capability to Jersey service deployments,100.0,No_arch,0.0
87a7592ea9fd2b3ceb40e7e7ec3aadf3c2b8c087,KNOX-749 Initial admin UI source project and productized distribution,100.0,No_arch,0.0
ee0028fdb31741d6f8f76acec77c32bdd1f37507,KNOX-825 setting to turn off directory browsing,100.0,No_arch,0.0
027e7018a9cf8eef6671e29c4907d5cd2e4d2cd4,KNOX-826 - Need favicon icon for Admin UI,100.0,No_arch,0.0
1bc09836ce8a1cbeb8d4a51283d4974be486210e,KNOX-826 added the icon to the source project as well,100.0,No_arch,0.2732
b65a0175bf9e61f775918414e3049f1452aca74e,KNOX-827 added manager topology,100.0,No_arch,0.0
253a201e9f7c90a25bd6cb09ebabc4dfa057f1e9,Changes update for 0.11.0,100.0,No_arch,0.0
6d012564d4febbf2a6e0b08f8a08a127a6604acf,Updating snapshot versions in poms,100.0,No_arch,0.0
a96176b1f36accb83a0150c214f10ea060f7c9a0,Minor adjustments for 0.11.0 CHANGES and favicon for knoxsso,100.0,No_arch,0.0
336c7b3878cec4b4e9455c68dde8553e98fd753d,KNOX-830 - Admin UI Fails to Authenticate with Knox SSO,100.0,No_arch,-0.4215
fb0dc061fe1200037d7beed48dcfb23c0877fecf,KNOX-836 Fix for websocket termination based on message size (Sandeep More via Sumit Gupta),100.0,No_arch,0.0
978826a6f7746ee0531e10ff257fd89720b8cc16,KNOX-813 Added rename in HDFS for ClientDSL (Vincent Devillers/Khanh Maudoux via Sumit Gupta),99.95769882,No_arch,0.0
215cedac6c3348d3ad60e444122436c41ad6da87,KNOX-810 Add status in HDFS for ClientDSL (Vincent Devillers via Sumit Gupta),99.34252386,No_arch,0.0
b9a30a3e82ec668e769666604cdf7d259b4c689b,KNOX-809 Enhance the 'put' in HFDS for ClientDSL (Vincent Devillers via Sumit Gupta),100.0,No_arch,0.0
7458fa67095ccefaf4f8ac80512c67c90d4266cb,KNOX-710 - Support Zeppelin UI through Knox,100.0,No_arch,0.4019
e2e39f3faa2f75ac632c425fe916bfed1c6bcc0d,KNOX-805 ability to define custom HttpClient (Vincent Devillers via Sumit Gupta),99.95746491,No_arch,0.3182
869ced5de8b948965b58d2c4415bc1e383a89ba0,KNOX-806 Implement Closeable for deallocable resources (Vincent Devillers via Sumit Gupta),100.0,No_arch,0.0
082455c358f81f62dd48152be8df0ebdcf4b768a,KNOX-845 Added webhdfs groovy shell tests using MiniDFSCluster,96.84278351,No_arch,0.0
f3ffc815d2bdbfb9003ad2724bb83ede8b0c34c8,KNOX-858 Simplifying Hamcrest dependencies (Colm O hEigeartaigh via Sumit Gupta),100.0,No_arch,0.0
1ad4d0b05ec907c8fcebca4eb844bfa68246d2be,KNOX-855 - Add application/x-javascript mime type to the list of compressed resources and make it configurable,100.0,No_arch,0.0
91958827383d37cc3835fcd56c385bff489d9b48,"KNOX-859 - Added rule for app.*.js, extensions, jax, and components (Prabhjyot Singh via Sandeep More)",100.0,No_arch,0.0
039915f6e642c97d43501c922f451c7cc3e679d9,KNOX-828 Adding truncate for HBase table in KnoxShell (Vincent Devillers via Sumit Gupta),99.95661605,No_arch,0.0
ebc2ac8192627034b72892744b5277eaf5fc9439,KNOX-854 Consolidate DocumentBuilderFactory calls + enable SECURE_PROCESSING (Colm O hEigeartaigh via Sumit Gupta),95.41952946,No_arch,0.0
d6fda9c8d6b8d51f931dd715a4792c000820051f,POC commit to feature branch,99.5218171,No_arch,0.296
a7351ae7a7af0fabb621196b84bf512fba2c712e,KNOX-820 Changed the originalUrl parsing so that multiple query params get included,99.5218171,No_arch,0.0
b5bf07d7d8ebee2861054a516d21c32912cd7f82,checkpoint,99.50209122,No_arch,0.0
b8a2b11e717dee7ad79257753b42b06e080ab2cf,checkpoint,100.0,No_arch,0.0
fd7e79755ceaec2b37dc54e7db3be45f5d3f27ba,KNOX-838 Admin UI title change,99.50209122,No_arch,0.0
3db608ea9ce3e2109ad992013efe3ed811734686,KNOX-839 new ant tasks to help with admin-ui development,100.0,No_arch,0.4019
dccdedda43ef1fd91200469273bcbc98d1b57735,"KNOX-867 - Fix FindBugs, bad practice issues (Colm O hEigeartaigh via Sandeep More)",100.0,No_arch,-0.5423
0b161c91ffa6323672b27537c74f3cded626e4a3,KNOX-864 Making gateway and ldap scripts upstart compatible (Attila Kanto via Sumit Gupta),100.0,No_arch,0.0
54281ba585b67c8cd387c0076bc9d86184fd8351,checkpoint,99.50209122,No_arch,0.0
9032f6416320679ffb2802a89bb610803fd4bbf0,added targetUrl to json for token response,99.9207607,No_arch,0.0
fef119af69f8145fefd0ab68d18afbbb5d98728e,added error message for failed auth for token acquisition,99.98019017,No_arch,-0.7184
47c1f4ac2ec942cad7472f7aa3ef6201b96f1e0b,KNOX-850 - KnoxToken API for Acquiring a Knox Access Token,100.0,No_arch,0.0
8eaf3bbf12c81452c1e0c30fdcd6fefb634b2bf6,KNOX-769 - Fix SecureClusterTest for Java 1.7,100.0,No_arch,0.0
1957648c34964696783d06f28b01da8b0c1b02ef,KNOX-874 Updated hadoop dependency in root pom,100.0,No_arch,0.0
2bdc703945a3c0645f39dbb35f7165308a8cff80,KNOX-861 - Support for pluggable validator for Header pre authentication provider (Mohammad Kamrul Islam via Sandeep More),99.70367444,No_arch,0.4019
521a542d2a34169319ba2dccbb3f7afee8b137ca,KNOX-871 - Fix FindBugs -  Malicious code vulnerability (Colm O hEigeartaigh via Sandeep More),100.0,No_arch,-0.2263
e90109f37f287d0705c0e772357b13665ea776b4,KNOX-873 - JWTFederationFilter must Validate Expected Audiences,99.90155542,No_arch,0.3612
f1dcae4dc38cd67c59eb6f6050231332020bc6ae,KNOX-877 - Coverity Scan Cleanup,100.0,No_arch,0.0
761dd5d44ac873df692ec3cf8ecdbf8342e3d0e8,KNOX-865 Added a release module and refactored samples,99.84258166,arch,0.0
edf54197e0a57611dd2f58ed4597cf94c2ccbceb,"KNOX-881 - Add KnoxSh init, list and destroy to knoxshell.sh",100.0,No_arch,-0.5423
3f8ff2aafe442f654bbab46b2b6dfadd9a054096,"KNOX-881 - Add KnoxSh init, list and destroy to knoxshell.sh",100.0,No_arch,-0.5423
d82f834ceffd52ead5112400a7f56af5a1c59590,KNOX-863 - Consolidate TransformerFactory calls + enable (Colm O hEigeartaigh via Sandeep More),100.0,No_arch,0.0
7cb85e28bf932a8727d7f794c7ac13ae67591f3f,KNOX-848 Support for Gremlin Server REST (Shi Wang via Sumit Gupta),100.0,No_arch,0.4019
