Commit ID,CommitMessage,A2A,Label,Sentiment_Score
f8e718ab54836079fe75ea1d0e60d0154d50448f,"AVRO-966. Java: Fix ReflectDatumWriter to be able to correctly write unions containing Collection and/or ByteBuffer.

git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,0
cf4b82354f818e583c8d3ab9c5c171c8ab3acf10,"AVRO-953. Python: Permit users to override HTTP path in RPC.  Contributed by Craig Landry.

git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,0
0ba056f58b54d299fbe991102b5aa416ac3ab845,"AVRO-972. Java: Add support for Infinity and NaN as default values for float and double.

git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,0.6597
af1ab38314e5b7c6d0d1cee6dfd9478662da8d6f,"AVRO-965. Java: Enhance IDL to support properties for protocols and messages.  Contributed by George Fletcher.

git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,0.4019
c7919f9b5b52f38b9304799f157e9c3ff292842f,"Java: Extend NettyServer to permit specification of an ExecutionHandler, to handle multiple requests simultaneously.  Contributed by Bruno Dumon.

git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,0.1779
77480fda068aa8878e6f1002f92cfb436a1b964d,"AVRO-976.  Add attribution.


git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,0
cc0e5cf5eb7bc7b6dd2bf75064dd84c7d201e6b0,"Java: Fix codegen to not generate deprecated code.  Contributed by Hamed Asghari.

git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,0
8f0693356c5c35d41e8ba8c40bfd8aa085f67ca9,"AVRO-977.  Update test files.

git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,0
940493f37adab4c3e0da3f7e98b04037836a18b5,"AVRO-978. Java: Fix reflect to better handle Byte type.

git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,0.4404
f95e27221ec2bb39fc29e46c4b4789e87142cc5a,"AVRO-960. C: const char parameters for set_string and set_string_len

The avro_value_set_string and avro_value_set_string_len input parameters
are now ""const char *"" instead of ""char *"".  This is change is backwards
compatible, since everything that compiled previously will still compile
without errors or warnings.  Contributed by Lucas Martin-King.


git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,0.4449
09e1155948e295b9fed27bf76d57125d75063726,"AVRO-968. C: avro_value_cmp now compares string values correctly

Before, we weren't extracting the contents of string values in
avro_value_cmp and avro_value_cmp_fast, so you'd get a garbage result.
Contributed by Vivek Nadkarni.


git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,0.6597
2d4458383bd8a4a99da25171525ae9716061a339,"AVRO-982. Java: Fix NettyTransceiver to not hang when server stops.  Contributed by Bruno Dumon.

git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,-0.1531
9aed3b71c2e80014f8d3239273304a761891dd16,"AVRO-961. C: avrocat/pipe use stdin when no file is specified.

The avrocat and avropipe commands will now read an Avro data file from
stdin if you don't provide a filename on the command line.  Contributed
by Michael Cooper.


git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,-0.296
fdcb6c279bbc966d0d919333de43aa2f849d62e0,"AVRO-957. C: Codec support

The C library now supports reading and writing Avro data files that have
compressed data blocks.  We currently support the deflate and lzma
codecs.  The codec API is nice and modular, so it should be easy to add
snappy as well.  Contributed by Michael Cooper and Lucas Martin-King.


git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,0.9153
62d3cac249d5858d0650e1e5a1925ff98f4f05c1,"Update version to 1.6.2-SNAPSHOT.

git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,0
2874dfde27e4390f9b2510629dacff9d2db409d6,"AVRO-984. C: Resolved reader initializes complex array values correctly.

Before, we weren't initialize new values when they were appended to an
array in the resolved reader class.  For arrays of primitives, this
wasn't a problem, since you don't really need to initialize primitives.
For arrays of arrays (and other complex element types), however, the
elements need to be properly initialized before they can be used.
(Contributed by Vivek Nadkarni.)


git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,0.8425
ebbcdcacd48ecb210a165de2d149582c87baca85,"AVRO-994. Java: TestFileSpanStorage.testTonsOfSpans() fails on my slow VM.



git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,-0.4215
d72dafc3e20c310271e45acb371529e18e0c2fc4,"Update CHANGES.txt with author of AVRO-994

git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,0
40b2a8672349cad661cf53f07d52d2219585e2fb,"AVRO-993. Java: Add methods back to GenericDatumReader that were removed in AVRO-839.

git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,0
b180bd8ab188342dc989740e082e2bf3487882fa,"AVRO-926. Java: Fix tests to pass under JDK 7.

git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,0
b4ad6eb2375b93bfafde60fef3df4d1df021141b,"AVRO-1000. Java: Remove incompatible implementations of equals() and hashCode() from GenericData.Array.

git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,0
c31563877d3ce82dda14d553d1132fecacc87c86,"AVRO-854.  Python: Permit DataFileWriter and DataFileReader to be used as context managers in with statements.  Contributed by Harsh J.

git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,-0.4404
2af5295264a8d9fb13f5aa18ed860b67e51703b9,"AVRO-1002.  Fix a broken link in the specification.

git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,-0.4767
cef41283f2b5efd606d4a810e021218ee15a9fd9,"AVRO-1003. C: Fix pkg-config file when codecs are missing.

If either of the zlib or lzma/xz libraries are missing, then we need to
ensure that the corresponding substitution variable in our pkg-config
file gets an empty value.  Otherwise CMake leaves the variable
unsubstituted, which gives us an invalid pkg-config file.


git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,-0.0516
2681d58693dcf0c7987307e939e3c551880e93d3,"AVRO-1004. C: avropipe: Don't display NUL terminators for string values.


git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,0.4019
dbab66b91b879c902e700a0ca9bbdd48696cbf5b,"AVRO-986. C/Java: Fixed relates to sync markers in file headers.

The C bindings no longer add an ""avro.sync"" entry to the header of an
Avro file.  (Previously, the Java bindings (at least) would barf if this
sync marker was present, since they'd treat that as the end of the file
header.)  The Java bindings now ignore the extra sync marker, if
present.

In addition, this patch adds a new ""avromod"" command-line utility to the
C bindings.  This utility can be used (among other things) to remove the
sync marker from the header of an existing file.  It works by copying
all of the records from a source file to a destination file.  You can
also override the block size and compression codec of the new
destination file.


git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,-0.5994
f36a3b4bb5e9bc58f9bbe4579f8db2dd60ae45a3,"AVRO-1014. C: Check for errors producing JSON output in avrocat.

Contributed by Lucas Martin-King.


git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,-0.34
c0d9d5c0be6ac5627f3a2009acb46840fc7305b4,"AVRO-956. Remove dependency on Flex/Bison

git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,0
634fead210e40e93f848389eff6118a1a2541d61,"Removing the empty files that were not removed from svn in the last checkin for AVRO-956

git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,-0.2023
29f8701a42d172cf4b9a2a474000d509f34a2d46,"AVRO-996. Java: SpecificRecord builder pattern object copy fails with unions in some cases.



git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,-0.4215
70e19ce67e3ade7237663097c1952ed32f6b16b2,"AVRO-1011. Improve POM structure. (Lars Francke via scottcarey)

git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,0.4404
044c065e73bd04f639e7f26a9a8a3166fd3ab821,"AVRO-1020. Java: Fix builder API to correctly handle default values for enums.

git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,0.4019
e99366aa5977c973a7be3ca96adf51b3bf52801f,"AVRO-1016. Java: Add Field#getAliases() method to better permit copying of schemas.

git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,0.4404
0b1df07d7172c6b847fb3e5e6c9d7bdb1752aab3,"AVRO-1005. Java: Extend HttpTransceiver to permit specification of a Proxy.  Contributed by Craig Landry.

git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,0.1779
d517dcd5a1df13c49048ec19ad694e61edf2b5fd,"AVRO-1010. Java: Improve codec javadoc.  Contributed by Lars Francke.

git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,0.4404
c003680ca9f06f87e54385a84f30715358951537,"AVRO-1018. Java: add svn:ignore to eclipse generated files for protobuf, thrift, and archetype modules

git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,0
d21d80226046af0947a860f249f1131c3671cedb,"AVRO-1018.  fix CHANGES.txt message

git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,0
142bcd964e4b2b519b010ed377eb9101d0cfdb7d,"AVRO-1019. Java: Add unit test for Netty server concurrent execution.



git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",99.86072423,No_arch,0
69e23098c6ef347ebdcd4cb0a83c22b2a70f4e72,"AVRO-1013. Java: NettyTransceiver can hang after server restart.



git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,0
17207770e6e311d2faae7e47149b6b3cf6a2b2a3,"AVRO-995. Java: Update Dependencies for 1.6.2. (scottcarey)

git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,0
e5c993189cdfddc4e42c65304ecdecf9c423b411,"AVRO-1012. Java: Improve avro-service-archetype: POM and IT changes.

git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,0.4404
212c6ee756eba7a622148eaf7382ce6b7500e799,"rewrap some long lines


git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,0
234487d0a347a100210258aea1466a2d3cde8509,"AVRO-971. Java: Permit IDL imports from classpath in Maven.  Contributed by Victor Chau.

git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,0
abe9f8d8be7e75417a19c73e65bdab2c781a213b,"AVRO-1007. Java: Enhance builder API's validity checks.

git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,0
fc616d5176ed4750c2382bb229aef9f1c62ea78e,"AVRO-1015. Support for C++ build using Micrsoft Visual Studio on Windows

git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,0.4019
6f117bde64f18e2b1920c732dbbf1e8ff16b1a0f,"AVRO-1021. Clarify some naming issues in the specification.  Contributed by Raymie Stata.

git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,0
2850cfb21f3b2463205a4defda9bdcf0999ba93a,"Adding missing license headers.

git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,-0.296
7fc68def2d27219fafd282c9525a3ad167e00b24,"Preparing to build 1.6.2-rc0.

git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,0
753c54f0c060e098cce00a125f6ce022dfa86815,"AVRO-980. C: avro_schema_from_json_length

We now explicitly document that the length and error parameters are
unused in the avro_schema_from_json function.  (The error parameter
isn't needed, since any errors parsing or interpreting the JSON text are
available using the avro_strerror() function.)

This patch also adds the new avro_schema_from_json_length function.
This function actually uses its length parameter, and we explicitly
document that the length should *not* include any NUL terminator, if one
is present.  We also provide the avro_schema_from_json_literal helper
macro, which automatically calculates the size of a literal JSON string
at compile time.  (To work, the JSON string must be defined as a char[],
not a char *.)

We decided to fix this bug using a new function because there's existing
code out there that's already assuming that avro_schema_from_json's len
parameter is unused.  (Or at least, they're assuming different things
about what kind of value to pass in.)  This solution ensures that
existing code still works, while providing a new function for the
(needed) non-NUL-terminated case.  It comes at the expense of a sloppy
signature for the existing avro_schema_from_json function...but then,
the signature was already sloppy.  We're at least not adding any *new*
sloppiness.

We also now use the new avro_schema_from_json_length function when
reading an Avro object container file.  This means that we no longer
need to append a NUL terminator to the schema JSON when reading in the
container file's header.  (We don't *need to*, but we still do.  One
change at a time.)

Contributed by Michael Cooper, modified by dcreager


git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,-0.2724
a985f082ef6af57eb453228b0c74cf8222a28cf9,"Prepare trunk for 1.6.3 development.

git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,0
9869e9b5db2e54a072f46cebf7044fcfbd8ca166,"AVRO-1030. Fix a broken link in the documentation.

git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,-0.4767
61b059be57010a44023474ff40242a5c6e32ec75,"AVRO-1037. Problems using Avro 1.6.2 with Hadoop (CDH3 or 1.0)

git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,-0.4019
17aec14ebba7764fb20cf4745157788dfcfe78ab,"AVRO-1036.  Fix a regression in IDL imports created by AVRO-971.

git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,0.25
6de7a277f7c58af8f5d831176951291cd2d87d81,"AVRO-1031. C: avro_value_cmp doesn't necessarily return {-1,0,1}.

The avro_value_cmp function uses memcmp under the covers (at least for
comparing bytes values), and so it doesn't necessarily return only -1,
0, and 1 as results.  Rather, any negative value can be used for the
less-than case, and any positive value for the greater-than case.  This
patch updates our unit tests to not assume too much about the return
value.


git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,0.7269
a77a88d8b2afbfd3bf57546aa03a0c4f56699426,"AVRO-1033. C: Fix x86 assembly implementation of reference count primitives.

There was a typo in the assembly implementation of our reference
counting primitives.  (Vivek Nadkarni via dcreager)


git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,0
8f779e177336039e695e4e4c97a8e152ed6ea815,"AVRO-1038. C: Require GCC 4.5.0 to use GCC atomic intrinsics.

Vivek has found a couple of platforms where the GCC atomic instrinsics
aren't available in 4.1.0.  We can fall back on the raw assembly
implementations our supported platforms, so for now, we're going to bump
the required GCC version to 4.5.0.  We'll eventually want to replace
this with an autotools-style runtime check in our CMake files, or a more
complex preprocessor check.

Contributed by Vivek Nadkarni.


git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,0.3818
0ad579a6276a75f018d60be364534ad2d142db69,"AVRO-1039. C: Don't try to use nonexistent codecs in test cases.

The quickstop example was hard-coded to use the deflate codec, even if
we're not building that codec.  The null codec will always be there, so
we fall back on that if we don't have deflate.


git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,0
523d2de7141ff2e6a3416a0e04a647a4283e3d8f,"AVRO-1034. C: Resolved reader initializes child array.

The resolved reader array implementation now initializes its children
array.  We only need to initialize the elements of the array when
they're first created.  This happens the first time we access a
particular element, or any element that appears after it in the array.

Test case contributed by Vivek Nadkarni.


git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,0.5267
98b14a071b3e5b6aa7c694731099f72ae22a3473,"AVRO-1041. Java: Fix Utf8 to reuse array in more cases.  Contributed by Dave Irving.

git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,0
c9dfafb695b7d7b3e4f637e0f9af862c6dad8a28,"AVRO-1027. Java: Fix deadlock in NettyTransceiver.  Contributed by jbaldassari.

git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,-0.34
6979b94bbf1cdbd6845553424d9e6b1228931375,"Preparing to roll 1.6.3 RC0.

git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,0
66a34cf75e174d15451746f1b509993538603df3,"AVRO-1027: update attribution.


git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,0
87c3c2f57e0e2b67088ec3148a8a410ef8e4c0e6,"add 1.7.0 section to CHANGES.txt


git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,0
0ea74a36cebb2e5fbc37e599814a05c33cb7d424,"AVRO-1006.  Add schema fingerprinting to specification and Java.  Contributed by Raymie Stata.

git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",99.31034483,No_arch,0
989b7b643a038f32a84f14f428ca901b5bbfdef0,"Update version to 1.7.0-SNAPSHOT.

git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,0
17e0ec1ab5762644682900251ae5ad4eb8bdd249,"AVRO-300. Python: Support ""doc"" field in schemas
AVRO-301. Python: Handle non-reserved properties appropriately

Contributed by Marcio Silva



git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,0.4019
23fc278df3a8ae5a2b9093f9b91934d58a184fee,"Forgot CHANGES.txt

git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,0
36f9b467e714eff199edac938c00e017accefa5a,"AVRO-1045. Java: Fix a bug in GenericData#deepCopy() of ByteBuffer values.

git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,0.4019
5cac72e7c1173faae8da920eb9461b9ea958f96f,"AVRO-1055. Race condition in Java fingerprinting code

git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,0
446bd1be05c2e1c385d24b31e79504a9fcb1b4b2,"AVRO-593. Java: Add support for Hadoop's newer mapreduce API.  Contributed by Garrett Wu.

git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",88.84172226,No_arch,0.4019
2cb83f478424c00d36d2b58cae1508d1ab4df235,"AVRO-1060. Java: Upgrade Netty to version 3.4.0.  Contributed by Karthik K.

git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,0
6fd751939e1759654c174b863637fad12ced9269,"AVRO-954. Typo in JsonCodec.cc

git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,0
64664a630cb0674f145a1b8f4ef132b83bde9523,"AVRO-1068. Avro Java does not build on recent Eclipse versions with m2eclipse

git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,0
52ea2d88416fbf964cfd6bf1c6c959596ed1063e,"AVRO-551. C: Compiles on Win32 via VC++ 2008.

Patch submitted by Vivek Nadkarni.  Includes a README file describing the
changes that were necessary, and what we'll need to do to maintain compatibility
on Windows moving forward.


git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,0
03dfcb3c4ce15896c12b39f96dbe3de1894dc172,"AVRO-1048. C: Use less stack space in avro_file_writer_create

The avro_file_writer_create function use to allocate a 64K buffer on the
stack to render the JSON encoding of the file's schema into.  This isn't
really the best if you've got limited stack space ‚Ä?for instance, if
you're creating a data file from a thread or coroutine with a 64K stack.
This patch moves the scratch buffer into the avro_file_writer instance
itself; we're already allocating that from the heap, and it's easy
enough to add the 64K buffer to the end of the type.


git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,-0.0961
acfa07feb6b47e554d14429c3c98a8810ac3be42,"AVRO-1071.  Fix change log to correctly cite AVRO-656, not AVRO-246.

git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,0
6cf7a47b16039ee50cd616eedf23e8e166d457e4,"AVRO-1075. Add some Eclipse stuff to .gitignore.  Contributed by Karthik K.

git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,0
34ece34c097347fd06b0e4f717d5d102266e25ff,"AVRO-1070. AvroSequenceFileOutputFormat is in wrong package.

git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,-0.4767
6eb2c5801e9029b22e5800a86986bde03d5541b9,"AVRO-1080. JsonIO.cc should allow \u escape sequence in string

git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,0.3818
b50ab97269c4c52bf45db27d5b54e0d6e0e4154c,"AVRO-1066. ArrayIndexOutOfBoundsException in ParsingEncoder when trying to use a json encoder to serialize a deep object graph

git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,0
563afdbf1e35b7d12723d0c88562a8f277ddd353,"AVRO-1065. NodeRecord::isValid() treats records with no fields as invalid

git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,-0.296
0b0a574620b6ab87f36e4cad8480e9872c40f90a,"AVRO-1085. Fingerprinting for C#

git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,0
5e8664c16e75d4d9a4523d368ef75290fd0ea4c2,"Missing 'inline' for union set function

git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,-0.296
c6cf5d5fc36c69525dbf3712af42014a3da417e0,"AVRO-1078. ostreamOutputStream declaration missing in C++ API

git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,-0.296
7d46ba4ab4c4589e544f3df51b9d4552771b14fb,"AVRO-1079. C++ Generator, improve include guard generation

git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,0.4404
e16dd633702a190f91767a14c33393e2d0bbbf91,"AVRO-1062. Java: Remove use of java.rmi.server.UID so things work on Android.  Contributed by Kevin Zhao.

git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,0
7fb563982d6f44d05a6f3c578a6948e7c7d6f1e5,"AVRO-1051. Java: Fix specific RPC so that method is found when parameters are a union of a primitive and null.  Contributed by Hamed Asghari.

git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",99.61811238,No_arch,0
02802d57b0698cacf72668fa50ca93e77c12b302,"AVRO-1049. Java: Fix GenericData.Record#equals() to correctly compare schemas and fix Schema#equals() to consider order.

git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,0
4a6cd2780b741db3a01296f758abdd6fcaa71a40,"wrap some long lines


git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,0
5be068e83656f026c68ebe78bb039b84165564e5,"AVRO-1081. Java: Fix to be able to write ByteBuffers that have no backing array.  Also fix reflection to correctly read ByteBuffer fields.

git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",99.89071038,No_arch,-0.2732
1f3580f5d53746eaf8eb1d5d0fad00a18971666c,"AVRO-1090. Java: Permit appending to files besides java.io.File, e.g., files in HDFS.

git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",99.94541485,No_arch,0
2020c8a8cc19c58eaef2d9de75260e7341099038,"AVRO-1046. Java: Fix ReflectDatumReader to be able to read generic and specific arrays.

git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",99.67302452,No_arch,0
f84b9a4b6af31a7758f48f947e6a8fde1f126661,"AVRO-1056. Java: Fix reflect to correctly handle unions containing maps. Contributed by Kevin Zhao.

git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,0
d4151ed11a8a0f2a5a2032d524951efb3d50560e,"AVRO-1076. Java: Fix Protocol#equals() to consider properties.  Contributed by Karthik K.

git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",99.89130435,No_arch,0
d3b4045aa537e048c2df007afd6e54b7ace5f272,"AVRO-1074. Java: Optimize Utf8#length() and #toString() to not allocate a String when the length is zero.

git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,0.4939
91af47b9ef66965d1df524c555d29af24d9b75c4,"AVRO-1094. Java: Fix specific compiler to better support non-default templates.  Contributed by Ed Kohlwey.

git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",99.78319783,No_arch,0.6808
dc4d37dd6d5d69ea27ffff797d926b9042719643,"AVRO-1050. PHP: Optimize memory use by string append.  Contributed by A B.

git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,0.4939
2567f66612bc97f984f52be54b0b213882a52287,"AVRO-1028. Python: Fix HTTP server to handle connection resets and redirects.  Contributed by Bo Shi.

git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,0
aa24373e12a75bff689a543711391597d0e63e6b,"AVRO-1082. C: Avoid leaking open FILE objects

Contributed by Pugachev Maxim.


git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,-0.296
e7619cc5dec31c6db342d341504635048d60afb1,"AVRO-1096. C: Don't set default CMAKE_OSX_ARCHITECTURES

Our CMake build scripts set CMAKE_OSX_ARCHITECTURES to a default value,
and don't let the user override this value.  It should really be left up
to the user to choose whether to build a universal binary or not.
(Especially since the list of supported platforms differs depending on
which OS X version you're running.)


git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,arch,0.7269
24673177ca18128f1c5dd137e5968ae4e8359e7f,"AVRO-1084. C: Fix reference counting in file_reader and file_writer

Contributed by Pugachev Maxim.


git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,0
78b172c040f934ad59635b69ff797a09ff039136,"AVRO-1083. C: Fix multiple memory leaks

Contributed by Pugachev Maxim.


git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,0
b49babe09e3c2a83fee4d52b11822d500ebc67f1,"AVRO-1086. C: Fix possible crash bug in default codec initialization

Contributed by Pugachev Maxim.


git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,-0.4019
46726e0e5b5a722096a2594c83946ac5c996bd10,"AVRO-1096. C: Describe CMAKE_OSX_ARCHITECTURES in installation instructions.

Bruce suggested that we describe how to set CMAKE_OSX_ARCHITECTURES in
the installation instructions.  A fantastic idea.


git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,arch,0.5574
60d75c554ccbc72b8a60c5759f0175ae07e8254a,"AVRO-1088. C: Performance tests for arrays and schema resolution.

The current performance test in Avro-C measures the performance while
reading and writing of Avro values using a complex record schema, which
does not contain any arrays.

We add tests to measure the performance for simple and nested arrays. We
also replicate all tests to measure the performance of the schema
resolution using a resolved reader and a resolved writer.

Contributed by Vivek Nadkarni.


git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,0.6249
fbb36181e2b30571b71d177986f0e75285736866,"AVRO-1092. C: Thread-safe versions of error handling code.

We now provide optional thread-safe versions of the error managing code
on Unix.  (Only on Unix for now, because we rely on pthread's
thread-local storage API.)  You can ask for thread-safe versions by
defining the THREADSAFE cmake variable.

Contributed by Pugachev Maxim; Windows compatibility added by Vivek
Nadkarni.


git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,-0.6597
bc4e7d8066a1ee564c096fc940e34f1b45c07eec,"AVRO-1091. C: Helper scripts for calling CMake on Windows and Linux.

Contributed by Vivek Nadkarni.


git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,0.34
034665d0cd02b90558bb39115f7f1f2b42e4e156,"AVRO-1095. C++ compiler warns about control reaching end of doAdavance (in JsonIO.cc) which returns something other than void

git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,0.1027
b6632258952f5e60a1a40c10ea2625ba6c1f841f,"AVRO-1026. Add namespace support to C++

git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,0.4019
099e20794a818ccb5cbab71d1934c784ed45ac14,"AVRO-1088. C: Fix compiler warning in test case.

Contributed by Pugachev Maxim.


git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,-0.34
3c2cec4957178552c5e325e622da270d863815f6,"AVRO-1087. C: avro_file_writer_open() and appending values works correctly.

The avro_file_writer_open() function wasn't correctly setting up the
avro_file_writer_t instance to allow you to append data to an existing
file.  We now open up the file for read+write, read in the header, and
set up the writer's codec to match what's in the existing file.  The
patch includes a test case.

Contributed by Pugachev Maxim.


git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,0.5574
b52d006922d50150e4de9b447f44be574bef9633,"We need urllib3 on any version

git-svn-id:  13f79535-47bb-0310-9956-ffa450edef68",100,No_arch,0
